user_id,gender,age,num_items,purchase
1002849,M,46-50,83,712565
1002852,M,26-35,83,870846
1002853,M,0-17,44,294018
1002855,M,26-35,38,330872
1002856,M,36-45,30,305440
1002857,M,26-35,436,4064178
1002859,M,18-25,84,826777
1002860,M,36-45,267,2511038
1002861,M,26-35,31,257023
1002862,M,46-50,47,505181
1002866,M,26-35,118,1074090
1002868,M,36-45,125,1329289
1002869,M,51-55,18,128112
1002870,M,51-55,76,577767
1002872,M,26-35,228,2016901
1002876,M,26-35,104,1309943
1002877,M,36-45,23,256359
1002879,M,18-25,13,119958
1002880,M,18-25,154,1216433
1002882,M,18-25,62,432938
1002883,M,18-25,82,535502
1002886,M,18-25,49,725836
1002887,M,26-35,335,3259008
1002888,M,26-35,218,2187378
1002889,M,36-45,113,987400
1002890,M,36-45,101,1356099
1002892,M,26-35,47,461886
1002894,M,18-25,68,1003127
1002895,M,26-35,291,2825947
1002896,M,18-25,184,1789989
1002897,M,26-35,64,689454
1002899,M,36-45,250,2641564
1002900,M,18-25,164,1889415
1002901,M,26-35,144,1653056
1002903,M,26-35,84,937536
1002904,M,26-35,28,255560
1002905,M,36-45,65,560997
1002906,M,36-45,31,358652
1002908,M,18-25,12,70431
1002909,M,26-35,718,7577756
1002910,M,0-17,84,633528
1002914,M,26-35,41,361047
1002915,M,26-35,46,464559
1002916,M,46-50,130,1052039
1002917,M,26-35,44,411806
1002918,M,26-35,216,2006866
1002919,M,18-25,85,1084886
1002920,M,26-35,12,109284
1002921,M,51-55,72,765191
1002922,M,26-35,40,548623
1002927,M,26-35,39,412700
1002928,M,26-35,231,2222322
1002929,M,18-25,210,2052546
1002930,M,51-55,14,130262
1002931,M,18-25,119,1262470
1002933,M,36-45,63,565595
1002935,M,26-35,81,884804
1002941,M,36-45,190,1770226
1002943,M,36-45,73,1017571
1002946,M,36-45,255,2348424
1002948,M,18-25,34,364474
1002949,M,26-35,27,305467
1002950,M,18-25,38,317239
1002952,M,26-35,88,1014751
1002953,M,26-35,53,390407
1002954,M,18-25,17,182976
1002955,M,36-45,101,866552
1002956,M,26-35,19,210819
1002957,M,18-25,32,368804
1002958,M,26-35,26,191350
1002959,M,36-45,37,423269
1002960,M,18-25,19,187826
1002961,M,51-55,24,260005
1002962,M,36-45,348,2826345
1002967,M,26-35,306,2839722
1002969,M,26-35,91,874714
1002970,M,18-25,29,321638
1002971,M,26-35,20,188303
1002972,M,26-35,89,760823
1002974,M,18-25,61,595065
1002975,M,36-45,58,583456
1002978,M,36-45,95,793201
1002980,M,46-50,69,611299
1002981,M,46-50,19,208263
1002982,M,26-35,10,124883
1002983,M,18-25,31,520509
1002984,M,26-35,13,122332
1002985,M,18-25,97,1035461
1002986,M,26-35,391,3244075
1002987,M,18-25,23,245938
1002989,M,36-45,53,525902
1002990,M,36-45,143,1319392
1002991,M,51-55,30,259055
1002992,M,18-25,27,250433
1002993,M,18-25,47,556558
1002994,M,36-45,216,2182593
1002995,M,26-35,199,2385768
1002996,M,18-25,267,2482060
1002999,M,26-35,82,486087
1003000,M,26-35,61,640104
1003001,M,18-25,171,2004517
1003002,M,46-50,80,805270
1003003,M,18-25,47,601814
1003005,M,26-35,62,745902
1003006,M,18-25,26,323190
1003007,M,36-45,149,1070243
1003008,M,18-25,19,236677
1003010,M,26-35,57,603870
1003011,M,26-35,56,614428
1003012,M,26-35,174,1277594
1003013,M,46-50,249,1848334
1003014,M,36-45,102,846099
1003015,M,55+,20,148263
1003018,M,36-45,346,3393983
1003019,M,51-55,17,172071
1003022,M,26-35,78,759044
1003024,M,36-45,126,1504476
1003027,M,18-25,15,180229
1003028,M,0-17,66,656449
1003029,M,18-25,451,4303997
1003030,M,36-45,12,103425
1003031,M,18-25,290,2585988
1003032,M,26-35,568,6126540
1003033,M,18-25,65,716398
1003036,M,55+,77,823254
1003040,M,26-35,16,198047
1003041,M,26-35,57,447524
1003042,M,55+,36,261325
1003043,M,18-25,18,102165
1003044,M,36-45,159,1714711
1003045,M,46-50,86,1187377
1003046,M,0-17,37,298924
1003048,M,18-25,42,495760
1003050,M,36-45,42,509450
1003051,M,18-25,237,2189909
1003052,M,36-45,46,460526
1003054,M,18-25,299,2426442
1003056,M,26-35,143,1705205
1003058,M,18-25,84,735613
1003059,M,36-45,25,232092
1003061,M,46-50,21,271678
1003062,M,18-25,35,323760
1003063,M,18-25,36,389573
1003064,M,36-45,31,369064
1003066,M,18-25,56,580381
1003069,M,18-25,116,1011667
1003071,M,26-35,19,135732
1003072,M,51-55,121,828844
1003073,M,26-35,29,419029
1003074,M,26-35,72,745203
1003077,M,18-25,43,507595
1003080,M,26-35,312,2964017
1003081,M,26-35,197,2194072
1003084,M,26-35,43,399145
1003085,M,26-35,58,860205
1003086,M,18-25,68,685080
1003089,M,46-50,34,421230
1003090,M,26-35,41,386781
1003092,M,36-45,30,346184
1003094,M,36-45,21,213313
1003098,M,26-35,56,508696
1003099,M,26-35,86,818076
1003101,M,18-25,147,1843157
1003102,M,26-35,21,215370
1003104,M,18-25,23,215529
1003105,M,36-45,71,905000
1003106,M,26-35,47,460496
1003108,M,51-55,287,2951675
1003110,M,26-35,177,1891635
1003111,M,18-25,72,516074
1003112,M,18-25,114,928171
1003113,M,26-35,26,208138
1003114,M,18-25,52,323539
1003115,M,36-45,27,267559
1003116,M,26-35,48,526714
1003118,M,26-35,306,2921034
1003119,M,46-50,63,688976
1003121,M,26-35,159,1566032
1003123,M,26-35,96,1065108
1003124,M,26-35,17,123002
1003125,M,26-35,191,1872542
1003126,M,26-35,49,511537
1003128,M,18-25,180,1563946
1003129,M,26-35,261,2055412
1003130,M,26-35,41,366462
1003132,M,36-45,15,156716
1003134,M,18-25,59,650593
1003135,M,26-35,65,589676
1003138,M,36-45,114,1017352
1003141,M,26-35,31,403886
1003142,M,26-35,58,631627
1003145,M,18-25,74,752844
1003146,M,26-35,35,298727
1003147,M,26-35,131,1228339
1003148,M,18-25,64,635645
1003149,M,18-25,20,236195
1003152,M,18-25,21,144903
1003155,M,26-35,49,540734
1003156,M,36-45,34,353287
1003157,M,26-35,96,975558
1003158,M,26-35,176,1836030
1003160,M,26-35,18,218358
1003161,M,26-35,40,378451
1003164,M,18-25,13,92526
1003165,M,36-45,18,219936
1003166,M,18-25,20,213178
1003167,M,26-35,134,1502533
1003169,M,51-55,70,972082
1003170,M,26-35,43,407966
1003172,M,18-25,55,541339
1003173,M,26-35,52,659549
1003175,M,36-45,51,476466
1003180,M,26-35,281,1852542
1003182,M,26-35,338,2629286
1003183,M,51-55,65,654324
1003185,M,18-25,46,447146
1003187,M,36-45,13,140581
1003189,M,26-35,269,2418735
1003190,M,0-17,23,255532
1003191,M,26-35,240,2369256
1003192,M,18-25,93,1104688
1003193,M,26-35,99,985855
1003194,M,26-35,20,205650
1003195,M,18-25,108,1118425
1003198,M,26-35,51,421524
1003199,M,18-25,65,669693
1003201,M,46-50,243,2473225
1003203,M,36-45,81,816837
1003204,M,46-50,30,270064
1003206,M,18-25,62,515379
1003207,M,36-45,64,662219
1003208,M,26-35,232,2040560
1003209,M,26-35,137,1081010
1003211,M,51-55,47,421755
1003216,M,36-45,166,1287087
1003218,M,55+,35,251704
1003220,M,36-45,31,306349
1003222,M,36-45,13,167501
1003223,M,26-35,32,325347
1003225,M,18-25,15,136919
1003226,M,36-45,70,762076
1003230,M,36-45,84,1014219
1003231,M,26-35,86,868503
1003232,M,36-45,41,239416
1003233,M,51-55,84,744021
1003237,M,36-45,49,469698
1003238,M,36-45,18,212021
1003240,M,18-25,84,636173
1003242,M,51-55,112,1442920
1003243,M,26-35,131,1447341
1003245,M,18-25,45,314108
1003250,M,26-35,76,644091
1003251,M,36-45,32,307003
1003256,M,26-35,33,372723
1003257,M,26-35,47,580216
1003258,M,46-50,27,245518
1003260,M,26-35,120,1247773
1003261,M,46-50,291,2348756
1003262,M,26-35,55,383975
1003263,M,51-55,66,875489
1003265,M,26-35,286,2371026
1003267,M,26-35,61,511056
1003268,M,26-35,39,388030
1003270,M,18-25,69,707569
1003272,M,36-45,458,4357735
1003274,M,26-35,107,1094325
1003277,M,26-35,85,886139
1003278,M,36-45,28,189883
1003279,M,46-50,57,509218
1003280,M,26-35,371,2554106
1003281,M,26-35,93,1208992
1003282,M,46-50,17,165871
1003283,M,36-45,144,1392059
1003285,M,26-35,360,3218405
1003288,M,26-35,12,117239
1003290,M,26-35,100,700003
1003294,M,18-25,55,706204
1003295,M,18-25,45,486310
1003296,M,18-25,48,496888
1003297,M,18-25,73,645015
1003300,M,36-45,216,2201595
1003302,M,26-35,37,365501
1003303,M,55+,13,143104
1003305,M,55+,60,684751
1003306,M,46-50,31,409370
1003309,M,26-35,157,1449420
1003311,M,26-35,537,3955182
1003313,M,36-45,269,2772227
1003314,M,26-35,179,1981086
1003315,M,26-35,105,1177447
1003316,M,0-17,23,298755
1003317,M,26-35,67,815974
1003318,M,55+,42,474009
1003320,M,26-35,310,2487599
1003321,M,36-45,38,375291
1003323,M,36-45,76,595933
1003324,M,36-45,12,169624
1003326,M,46-50,28,260056
1003327,M,18-25,189,1878384
1003328,M,55+,168,1298753
1003329,M,51-55,75,654714
1003332,M,26-35,55,422155
1003333,M,18-25,107,1023186
1003334,M,36-45,47,465851
1003335,M,26-35,15,120653
1003336,M,36-45,367,2646596
1003337,M,26-35,37,385617
1003338,M,46-50,20,156029
1003339,M,26-35,48,430076
1003340,M,46-50,73,815121
1003341,M,26-35,82,894439
1003345,M,26-35,89,794512
1003346,M,36-45,116,1119190
1003348,M,46-50,28,268103
1003352,M,36-45,58,349885
1003353,M,36-45,132,1668339
1003354,M,26-35,16,171278
1003355,M,26-35,20,199461
1003356,M,36-45,152,1689451
1003357,M,26-35,37,401312
1003359,M,26-35,52,469568
1003361,M,26-35,104,1282355
1003364,M,55+,62,513872
1003365,M,51-55,192,1849940
1003366,M,36-45,18,215881
1003367,M,51-55,209,2014418
1003368,M,26-35,49,533461
1003370,M,18-25,107,928206
1003371,M,26-35,274,2277249
1003372,M,55+,11,108499
1003373,M,18-25,17,184746
1003374,M,36-45,47,424258
1003377,M,26-35,93,1296144
1003378,M,18-25,126,1115897
1003379,M,36-45,18,140672
1003380,M,51-55,257,2400123
1003381,M,26-35,19,128910
1003383,M,55+,24,208521
1003384,M,36-45,76,720796
1003386,M,18-25,77,624541
1003387,M,18-25,79,698690
1003389,M,18-25,322,2580967
1003391,M,18-25,698,6477160
1003392,M,51-55,17,141807
1003393,M,36-45,141,1316084
1003394,M,36-45,204,2232062
1003395,M,26-35,34,325160
1003396,M,26-35,17,195736
1003397,M,26-35,16,179982
1003398,M,18-25,28,246163
1003399,M,26-35,71,785143
1003400,M,26-35,117,1658319
1003401,M,36-45,467,3466814
1003402,M,36-45,171,1568562
1003403,M,36-45,118,1446089
1003404,M,26-35,19,253052
1003405,M,36-45,17,191216
1003408,M,26-35,60,618809
1003410,M,36-45,407,3155812
1003411,M,18-25,188,1434879
1003412,M,26-35,152,1656361
1003414,M,26-35,173,2456448
1003415,M,36-45,89,893012
1003416,M,26-35,283,2997071
1003419,M,46-50,63,728690
1003422,M,26-35,210,1409118
1003423,M,26-35,171,1718863
1003424,M,26-35,42,445049
1003425,M,18-25,268,2499472
1003426,M,26-35,70,862316
1003427,M,26-35,27,322790
1003428,M,46-50,96,850463
1003432,M,26-35,72,668484
1003433,M,18-25,49,356023
1003434,M,18-25,105,1091037
1003435,M,46-50,74,701133
1003436,M,36-45,110,1123655
1003439,M,18-25,57,675637
1003440,M,55+,12,186272
1003442,M,18-25,113,1104226
1003444,M,51-55,72,541794
1003447,M,26-35,45,537649
1003449,M,26-35,41,491928
1003450,M,26-35,112,1095554
1003453,M,36-45,190,1713404
1003454,M,18-25,199,1890772
1003456,M,26-35,30,421778
1003457,M,26-35,91,819398
1003458,M,46-50,98,841484
1003460,M,0-17,44,536818
1003461,M,36-45,20,350174
1003463,M,26-35,21,189078
1003465,M,26-35,38,427788
1003466,M,26-35,27,281107
1003467,M,26-35,32,366082
1003468,M,26-35,36,337741
1003469,M,46-50,260,2668436
1003470,M,36-45,46,405600
1003471,M,18-25,472,4029004
1003472,M,26-35,27,271989
1003474,M,36-45,110,1166174
1003475,M,26-35,355,2521579
1003476,M,51-55,385,2488001
1003478,M,26-35,48,330103
1003479,M,18-25,57,517853
1003480,M,26-35,29,294900
1003481,M,18-25,84,847923
1003482,M,51-55,39,449975
1003484,M,18-25,103,741302
1003485,M,26-35,24,261697
1003487,M,18-25,164,1474158
1003488,M,46-50,15,142361
1003489,M,18-25,53,402682
1003490,M,26-35,127,1248301
1003491,M,26-35,405,4016045
1003492,M,36-45,39,303760
1003493,M,26-35,91,908021
1003494,M,26-35,13,127886
1003496,M,36-45,17,127898
1003498,M,26-35,67,608211
1003499,M,26-35,258,2785761
1003500,M,36-45,39,368715
1003503,M,18-25,275,2930876
1003504,M,18-25,116,962358
1003506,M,18-25,35,403942
1003507,M,26-35,530,4529109
1003508,M,18-25,25,294765
1003509,M,18-25,239,2085702
1003511,M,51-55,125,1536363
1003512,M,18-25,243,2316798
1003513,M,26-35,165,1483461
1003514,M,18-25,40,429038
1003515,M,36-45,49,477137
1003516,M,18-25,82,867302
1003517,M,18-25,64,609682
1003521,M,26-35,230,1974694
1003522,M,18-25,36,442834
1003523,M,36-45,21,232695
1003526,M,36-45,547,4131119
1003527,M,26-35,28,272627
1003528,M,36-45,71,346221
1003530,M,26-35,12,129419
1003533,M,26-35,51,484228
1003535,M,46-50,13,171992
1003536,M,18-25,96,1023912
1003537,M,0-17,33,265848
1003538,M,36-45,97,888889
1003540,M,18-25,113,1287597
1003541,M,26-35,22,228877
1003543,M,26-35,54,496419
1003545,M,36-45,16,156536
1003546,M,26-35,225,2069404
1003547,M,36-45,188,1568105
1003550,M,26-35,203,1908915
1003553,M,36-45,31,476939
1003554,M,26-35,18,159884
1003555,M,55+,74,794625
1003556,M,26-35,65,822824
1003557,M,18-25,229,2135047
1003558,M,18-25,179,2092053
1003559,M,18-25,47,441506
1003563,M,26-35,120,1109532
1003564,M,26-35,90,877026
1003565,M,26-35,75,810840
1003567,M,26-35,44,441883
1003568,M,26-35,66,819252
1003571,M,18-25,60,537636
1003572,M,36-45,71,613844
1003573,M,0-17,25,287410
1003575,M,26-35,20,163250
1003576,M,51-55,315,2656095
1003578,M,51-55,153,1377902
1003579,M,18-25,155,1922679
1003581,M,18-25,18,209728
1003585,M,36-45,147,1194023
1003586,M,36-45,83,611783
1003588,M,26-35,124,1670373
1003591,M,36-45,123,1203438
1003594,M,0-17,95,970172
1003595,M,26-35,23,224216
1003597,M,26-35,41,424274
1003598,M,55+,42,113331
1003599,M,26-35,99,1158129
1003600,M,36-45,203,1775224
1003605,M,18-25,79,973519
1003607,M,36-45,143,1518625
1003610,M,18-25,393,2549448
1003611,M,26-35,112,1079485
1003612,M,26-35,120,1208427
1003613,M,26-35,39,450250
1003614,M,26-35,88,814042
1003615,M,26-35,103,955581
1003616,M,46-50,16,218749
1003618,M,55+,767,5962012
1003619,M,51-55,62,633902
1003620,M,26-35,264,2433544
1003621,M,18-25,205,1690552
1003622,M,18-25,85,869101
1003624,M,26-35,187,2073593
1003625,M,18-25,99,907322
1003626,M,26-35,492,4752695
1003628,M,26-35,22,210263
1003630,M,18-25,97,983308
1003633,M,36-45,12,153596
1003634,M,51-55,15,126608
1003635,M,51-55,99,1066329
1003637,M,26-35,36,269892
1003638,M,26-35,74,718555
1003639,M,18-25,49,317050
1003640,M,36-45,40,375272
1003641,M,26-35,269,2544800
1003643,M,26-35,134,1368060
1003645,M,36-45,35,367853
1003646,M,36-45,60,851581
1003647,M,26-35,17,137998
1003648,M,18-25,346,2806791
1003650,M,26-35,444,4384924
1003651,M,26-35,142,1781102
1003652,M,26-35,173,1641693
1003653,M,18-25,65,757883
1003654,M,26-35,168,1790168
1003657,M,18-25,19,268421
1003659,M,18-25,57,652189
1003660,M,36-45,34,378909
1003661,M,36-45,77,934097
1003662,M,36-45,51,365832
1003665,M,26-35,122,1364886
1003669,M,26-35,252,2289256
1003670,M,46-50,35,387927
1003671,M,26-35,65,958135
1003672,M,36-45,120,1002012
1003673,M,26-35,115,935686
1003675,M,36-45,493,4260196
1003678,M,26-35,72,773551
1003679,M,26-35,206,2018105
1003681,M,26-35,379,4168021
1003683,M,26-35,322,2380582
1003684,M,26-35,75,967943
1003685,M,26-35,160,1618235
1003686,M,26-35,53,613339
1003688,M,18-25,173,1898075
1003689,M,26-35,138,1119309
1003690,M,18-25,229,1683624
1003691,M,26-35,166,1875323
1003692,M,36-45,42,385927
1003693,M,26-35,342,3120004
1003694,M,26-35,30,262556
1003695,M,26-35,172,1901320
1003696,M,36-45,87,783758
1003697,M,26-35,85,1123660
1003698,M,26-35,66,618795
1003700,M,26-35,30,305631
1003701,M,36-45,49,479440
1003702,M,36-45,26,264454
1003703,M,18-25,33,260623
1003705,M,46-50,449,4132900
1003706,M,26-35,40,334642
1003708,M,55+,16,140905
1003709,M,26-35,193,1319295
1003710,M,0-17,41,359688
1003711,M,36-45,48,656553
1003712,M,26-35,77,895210
1003714,M,26-35,18,113085
1003715,M,18-25,184,2075961
1003716,M,18-25,218,2249056
1003717,M,36-45,168,1684048
1003718,M,51-55,160,1302564
1003719,M,26-35,20,187169
1003720,M,46-50,108,961884
1003721,M,26-35,80,713652
1003723,M,26-35,25,273955
1003724,M,36-45,316,2643371
1003725,M,18-25,13,137607
1003726,M,26-35,203,2120131
1003727,M,36-45,258,2186037
1003728,M,18-25,39,377208
1003729,M,18-25,249,2405765
1003730,M,26-35,16,196514
1003731,M,26-35,73,670506
1003732,M,26-35,113,943603
1003733,M,18-25,55,482877
1003735,M,26-35,168,1438113
1003736,M,36-45,70,699206
1003737,M,26-35,88,974589
1003739,M,55+,9,69499
1003740,M,18-25,25,335846
1003741,M,26-35,86,931532
1003742,M,26-35,70,637323
1003744,M,26-35,18,156564
1003746,M,26-35,190,2013623
1003747,M,46-50,37,350766
1003748,M,18-25,18,109279
1003753,M,26-35,30,274503
1003754,M,55+,181,1664874
1003756,M,18-25,231,2335014
1003757,M,26-35,115,1357443
1003759,M,36-45,55,450454
1003760,M,51-55,187,1911418
1003761,M,26-35,97,1288970
1003762,M,51-55,243,1746292
1003763,M,26-35,82,993851
1003764,M,26-35,15,151362
1003767,M,26-35,23,141943
1003768,M,26-35,392,3480643
1003769,M,26-35,223,2208360
1003771,M,26-35,259,2016649
1003772,M,36-45,28,292837
1003773,M,36-45,205,1720163
1003774,M,26-35,32,361437
1003775,M,36-45,55,441096
1003777,M,18-25,61,666510
1003778,M,26-35,533,3848215
1003780,M,0-17,179,2002481
1003791,M,51-55,78,623388
1003792,M,26-35,488,4664744
1003793,M,18-25,83,438760
1003796,M,46-50,120,989991
1003797,M,26-35,18,210909
1003798,M,26-35,20,200512
1003799,M,18-25,66,778800
1003800,M,18-25,40,451831
1003801,M,18-25,78,561907
1003802,M,18-25,11,121287
1003804,M,26-35,120,1087380
1003806,M,18-25,101,575307
1003808,M,26-35,671,5153215
1003810,M,51-55,39,436738
1003811,M,26-35,58,577734
1003812,M,36-45,63,696324
1003814,M,26-35,23,207593
1003815,M,26-35,77,796421
1003817,M,36-45,30,280641
1003819,M,26-35,69,755508
1003820,M,26-35,31,441308
1003821,M,26-35,393,2829585
1003822,M,46-50,97,965895
1003823,M,55+,352,3809263
1003824,M,26-35,584,4622434
1003825,M,18-25,280,2079067
1003827,M,51-55,96,991347
1003828,M,26-35,21,304636
1003830,M,18-25,72,693722
1003833,M,26-35,160,1686874
1003834,M,18-25,310,3436836
1003835,M,26-35,50,542832
1003837,M,26-35,110,856613
1003839,M,51-55,59,617644
1003841,M,46-50,698,6044415
1003844,M,18-25,75,599469
1003845,M,26-35,38,398325
1003846,M,36-45,36,302041
1003847,M,26-35,254,1956536
1003848,M,26-35,41,402661
1003849,M,36-45,38,369358
1003850,M,18-25,224,2233172
1003852,M,51-55,33,352113
1003853,M,26-35,183,2423351
1003854,M,26-35,43,473724
1003855,M,26-35,59,697389
1003857,M,18-25,25,237302
1003859,M,26-35,173,1975138
1003860,M,46-50,87,939799
1003861,M,18-25,26,281070
1003862,M,26-35,21,201857
1003864,M,51-55,126,1419191
1003866,M,46-50,48,434659
1003868,M,18-25,163,1462146
1003869,M,18-25,27,179695
1003871,M,18-25,68,468067
1003872,M,26-35,29,314540
1003874,M,26-35,73,1016365
1003875,M,26-35,31,302417
1003876,M,26-35,20,189889
1003878,M,36-45,281,2915995
1003879,M,26-35,19,166909
1003880,M,26-35,36,318528
1003881,M,18-25,44,319281
1003882,M,55+,108,1084922
1003884,M,18-25,372,2625364
1003885,M,26-35,343,3630036
1003886,M,36-45,44,499883
1003887,M,18-25,175,1504347
1003888,M,46-50,72,622607
1003889,M,46-50,79,856437
1003890,M,18-25,49,478478
1003892,M,26-35,285,2800460
1003893,M,26-35,34,238707
1003894,M,36-45,95,942900
1003896,M,36-45,81,714580
1003897,M,55+,15,170895
1003898,M,46-50,62,598848
1003901,M,18-25,41,353478
1003902,M,26-35,94,1746322
1003903,M,26-35,93,832194
1003904,M,0-17,53,537549
1003905,M,26-35,39,426211
1003906,M,51-55,39,533883
1003908,M,26-35,94,794183
1003909,M,18-25,46,386414
1003910,M,26-35,140,1478302
1003912,M,26-35,58,730356
1003913,M,18-25,82,722967
1003914,M,36-45,72,843972
1003916,M,26-35,290,2899995
1003918,M,26-35,14,121259
1003919,M,46-50,36,413611
1003920,M,36-45,34,420486
1003921,M,26-35,46,433413
1003922,M,18-25,95,701411
1003923,M,36-45,49,574829
1003924,M,51-55,38,370751
1003925,M,26-35,61,664740
1003928,M,26-35,13,136549
1003929,M,26-35,347,3105976
1003930,M,55+,96,1040292
1003931,M,26-35,146,1414837
1003932,M,26-35,19,186059
1003934,M,26-35,357,2278566
1003935,M,36-45,101,919284
1003937,M,55+,41,542072
1003938,M,26-35,48,513298
1003939,M,46-50,15,164309
1003940,M,36-45,266,2440164
1003941,M,46-50,30,254722
1003942,M,18-25,337,2370980
1003947,M,26-35,53,624477
1003949,M,46-50,47,407432
1003950,M,26-35,47,282562
1003953,M,26-35,138,1462953
1003954,M,18-25,24,274015
1003955,M,36-45,85,1059521
1003956,M,26-35,17,188993
1003957,M,36-45,206,2022583
1003958,M,46-50,99,890619
1003961,M,26-35,142,1282578
1003963,M,51-55,280,2772580
1003964,M,55+,38,499260
1003965,M,18-25,169,1845363
1003966,M,26-35,30,250438
1003968,M,26-35,51,721227
1003973,M,26-35,37,377752
1003974,M,36-45,65,632984
1003977,M,36-45,15,128291
1003978,M,36-45,77,947776
1003980,M,26-35,27,183255
1003982,M,55+,44,378034
1003983,M,26-35,83,696207
1003984,M,26-35,35,442196
1003985,M,46-50,186,1449509
1003989,M,51-55,115,1060499
1003990,M,26-35,35,301602
1003991,M,26-35,25,235326
1003992,M,26-35,257,2808359
1003993,M,26-35,200,1608146
1003994,M,51-55,111,1209200
1003995,M,36-45,90,1054386
1003996,M,18-25,58,843545
1003997,M,36-45,185,2024395
1003998,M,46-50,190,1199641
1003999,M,36-45,405,3460965
1004000,M,36-45,38,414074
1004002,M,46-50,29,375123
1004004,M,51-55,72,729834
1004005,M,36-45,136,1417991
1004006,M,0-17,96,1085469
1004007,M,36-45,312,2447282
1004008,M,18-25,18,126397
1004009,M,18-25,165,1032480
1004010,M,26-35,12,94402
1004011,M,26-35,28,172540
1004012,M,18-25,23,227736
1004013,M,26-35,126,1151555
1004014,M,26-35,123,1110657
1004016,M,51-55,382,3048629
1004017,M,26-35,21,165115
1004019,M,36-45,10,75670
1004020,M,26-35,47,595186
1004021,M,51-55,439,4617716
1004022,M,36-45,244,2163517
1004024,M,26-35,133,872130
1004026,M,26-35,175,1549537
1004028,M,26-35,307,2639480
1004030,M,36-45,67,556319
1004031,M,26-35,30,263386
1004032,M,26-35,91,1308159
1004033,M,26-35,378,3578443
1004034,M,26-35,66,669839
1004035,M,18-25,34,379335
1004036,M,26-35,73,525865
1004037,M,51-55,31,226814
1004038,M,51-55,16,132536
1004039,M,26-35,34,402596
1004040,M,26-35,98,910999
1004041,M,18-25,485,4357233
1004042,M,36-45,242,2333608
1004045,M,55+,21,178246
1004046,M,46-50,22,227662
1004047,M,18-25,30,485297
1004049,M,46-50,208,2279081
1004050,M,36-45,101,1114697
1004051,M,18-25,55,377603
1004052,M,26-35,21,235451
1004053,M,26-35,299,2706497
1004054,M,36-45,366,3384331
1004055,M,51-55,235,1912609
1004056,M,0-17,11,75931
1004057,M,36-45,23,207609
1004058,M,26-35,277,2451245
1004059,M,26-35,19,108873
1004060,M,26-35,133,1316414
1004061,M,51-55,20,176170
1004062,M,26-35,203,1849674
1004064,M,46-50,558,4152813
1004066,M,26-35,55,484721
1004067,M,46-50,41,276663
1004068,M,55+,9,104817
1004069,M,36-45,17,209699
1004070,M,26-35,75,869242
1004071,M,26-35,57,514376
1004072,M,51-55,136,1280935
1004075,M,26-35,31,354730
1004076,M,26-35,27,223448
1004078,M,26-35,141,1209401
1004079,M,36-45,266,2611175
1004080,M,36-45,50,608989
1004081,M,18-25,26,238591
1004082,M,26-35,75,636888
1004083,M,55+,430,3482446
1004084,M,55+,96,952395
1004088,M,26-35,242,2003034
1004089,M,26-35,392,3848230
1004090,M,55+,106,1012335
1004091,M,26-35,64,526756
1004093,M,26-35,92,902859
1004094,M,26-35,151,1568731
1004097,M,26-35,20,139952
1004098,M,36-45,67,948155
1004099,M,36-45,70,648252
1004101,M,18-25,53,544711
1004102,M,0-17,58,328503
1004103,M,18-25,76,598458
1004104,M,18-25,83,941681
1004105,M,51-55,33,194710
1004106,M,26-35,15,94472
1004108,M,36-45,18,171107
1004109,M,36-45,19,248036
1004111,M,26-35,28,248563
1004112,M,46-50,166,1654271
1004114,M,36-45,91,974011
1004115,M,26-35,283,2816358
1004116,M,36-45,235,2611597
1004117,M,18-25,120,1523172
1004118,M,26-35,120,1261040
1004119,M,51-55,37,360131
1004120,M,26-35,29,189606
1004121,M,46-50,78,812441
1004122,M,18-25,171,1590849
1004124,M,26-35,149,1350161
1004126,M,26-35,190,1875299
1004127,M,51-55,57,726058
1004128,M,36-45,34,276249
1004129,M,55+,18,172397
1004130,M,36-45,106,1418637
1004131,M,46-50,70,722849
1004132,M,26-35,86,1047136
1004133,M,46-50,68,523343
1004135,M,0-17,41,512109
1004136,M,51-55,22,336836
1004137,M,26-35,43,378063
1004138,M,26-35,42,503620
1004139,M,55+,207,2003714
1004140,M,26-35,418,3560105
1004141,M,36-45,133,1392695
1004142,M,55+,17,129173
1004144,M,18-25,82,744150
1004149,M,36-45,24,242504
1004150,M,26-35,223,1926363
1004152,M,26-35,78,779474
1004153,M,51-55,90,985855
1004155,M,51-55,41,414898
1004156,M,55+,203,2737648
1004157,M,51-55,31,259381
1004160,M,36-45,76,764187
1004161,M,46-50,241,1949213
1004163,M,55+,11,121799
1004164,M,36-45,27,273939
1004167,M,26-35,281,2815284
1004170,M,46-50,54,551429
1004171,M,55+,86,645403
1004172,M,36-45,40,425438
1004175,M,36-45,58,482829
1004176,M,46-50,9,111651
1004177,M,36-45,82,1058708
1004180,M,55+,54,531531
1004183,M,26-35,209,1809154
1004184,M,51-55,16,127039
1004185,M,26-35,27,192080
1004186,M,26-35,349,2448401
1004188,M,51-55,27,241663
1004189,M,36-45,18,204706
1004190,M,46-50,50,389899
1004193,M,55+,142,1443905
1004194,M,18-25,101,842664
1004196,M,36-45,20,164195
1004198,M,18-25,30,231643
1004200,M,46-50,28,342596
1004203,M,26-35,85,935533
1004204,M,36-45,148,1903560
1004207,M,36-45,129,1335285
1004209,M,55+,17,157881
1004210,M,26-35,64,766279
1004213,M,36-45,218,2898747
1004215,M,26-35,171,1641548
